FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0004687	Mlc-c	-0.765840203855756	6.42519805005885	9.75994625108571	0.00178355124899832	-0.0328824645267763	6.42519805005885	0.0182465927789259	0.892548662786537	-0.128734053746082	6.42519805005885	0.279640159174004	0.596937166159015
FBgn0004872	piwi	5.38365187339853	5.32050203916062	244.645393760876	3.81805217013754e-55	-0.624489412296519	5.32050203916062	3.69878607318993	0.0544520706511393	1.20457804270556	5.32050203916062	15.4105198126488	8.65053747243745e-05
FBgn0004892	sob	-0.85936513957791	3.61948348038792	5.96739246606221	0.0145728143103273	-0.165029401055796	3.61948348038792	0.22461358171255	0.635546863403472	0.56243979355386	3.61948348038792	2.64134744587531	0.104115205617947
FBgn0004919	gol	2.51492344229437	2.59685811382381	37.7270684558947	8.13676185730355e-10	-0.354475364124492	2.59685811382381	0.734643559653422	0.391382158480979	1.01099846585805	2.59685811382381	6.29922762241972	0.0120790590997114
FBgn0005427	ewg	0.939606390379062	5.30542684049381	21.0724340533956	4.42244583200478e-06	-0.431107456486846	5.30542684049381	4.36689435203368	0.0366437190658578	-0.230763472769292	5.30542684049381	1.26727718981445	0.260278099361195
FBgn0005536	Mbs	-0.542034884287043	6.84434217362244	4.65079709708725	0.0310391311179882	-0.480667140541213	6.84434217362244	3.65915083967937	0.0557620460827123	0.0297534081585848	6.84434217362244	0.0141140911825346	0.905431637351109
FBgn0005660	Ets21C	-0.960291643790529	5.27439522758477	3.95043786626078	0.0468591733644272	0.2741162314258	5.27439522758477	0.328380227129458	0.566614429218646	-1.11819583869583	5.27439522758477	5.32002080785074	0.0210817596891145
FBgn0005671	Vha55	-0.574775216403979	6.69238636485078	6.66098499578732	0.00985464296232953	0.0273009755861865	6.69238636485078	0.0151350230620153	0.902087711744468	-0.339029797679468	6.69238636485078	2.329092186262	0.126975908761453
FBgn0005696	PolA2	2.02956424868527	1.22931843542073	11.1974983563335	0.000819076822449745	1.66101859259578	1.22931843542073	7.54222895372216	0.00602694388579896	0.650967489235838	1.22931843542073	1.15295474918959	0.282931470320451
FBgn0010039	GstD3	1.55954412206977	1.9980048859864	15.245514180904	9.44007004807288e-05	0.538334346831521	1.9980048859864	1.77067645181502	0.18329838495531	0.410423358745513	1.9980048859864	1.04308791767299	0.307104389902322
FBgn0010051	Itpr	0.593700782682235	6.0074818800411	6.85380852306147	0.00884525217399689	-0.273529844406002	6.0074818800411	1.44863218761508	0.228747556424967	-0.687721545665196	6.0074818800411	9.0783544105284	0.00258652692110828
FBgn0010078	RpL23	0.629312473083622	7.98850596243895	6.69943340080565	0.00964435543924514	0.157460498509133	7.98850596243895	0.421809069482244	0.516035731361599	-0.145272743333795	7.98850596243895	0.359156488552294	0.548975073727454
FBgn0010100	mAcon1	-1.0097049110373	6.91257457617678	9.78390950045167	0.00176045605149347	0.364412031368459	6.91257457617678	1.29888262650711	0.254417425619153	-0.247679023624131	6.91257457617678	0.600727734405027	0.438300497079539
FBgn0010194	Wnt5	0.902956653457665	2.9835894817529	5.01342214735444	0.0251515408317054	0.723143552295145	2.9835894817529	3.22194010384125	0.0726574677715608	1.47670190751344	2.9835894817529	13.2457561558132	0.000273197681592854
FBgn0010226	GstS1	1.32730050143211	3.58566503500324	20.0165206950105	7.67759767003009e-06	2.11051453287316	3.58566503500324	49.5665871399888	1.91751773632287e-12	1.39455571269988	3.58566503500324	22.063554698093	2.63770457990406e-06
FBgn0010288	Uch	0.817960316785667	3.38682885149503	7.60327453949843	0.00582623919814182	0.662868556417291	3.38682885149503	4.96501246330167	0.0258651287048293	0.481359767629997	3.38682885149503	2.62130068112465	0.105437981957929
FBgn0010352	Ogdh	-1.05460361463904	7.01214965955671	20.1994689033911	6.97723040501987e-06	0.0454977730688097	7.01214965955671	0.0385047991620553	0.84443296729241	-0.80952032695343	7.01214965955671	12.0134902166022	0.000528168558604609
FBgn0010395	Itgbn	-0.805686573346286	5.42897133037922	13.7658964804968	0.000207061134281767	-0.0619793269284736	5.42897133037922	0.0829402133108808	0.773351771025207	-1.68183671166202	5.42897133037922	56.8838997121822	4.6231539261902e-14
FBgn0010397	LamC	-0.555732454006965	6.68468824341889	6.22787180498803	0.0125754785603558	-0.0656825942507217	6.68468824341889	0.087518970301268	0.767355288303973	-0.00656007473758101	6.68468824341889	0.000874880264134958	0.976403312064067
FBgn0010470	Fkbp14	0.784583422603811	3.32081138664555	7.16697997021214	0.00742576828017248	0.825949064125399	3.32081138664555	7.88344516457577	0.00498893507063273	0.32997021644581	3.32081138664555	1.25421323711919	0.262749294895353
FBgn0010501	Dcp-1	-1.33028975502417	2.11017341265801	8.52306732939412	0.00350672949335911	1.57435768373664	2.11017341265801	13.1808292613378	0.000282827573171183	0.192590219695109	2.11017341265801	0.196896747051451	0.657237449281192
FBgn0010750	atms	0.553204218338771	3.55127346708944	4.9884775002186	0.0255166502230883	-0.224389821614555	3.55127346708944	0.793796053377566	0.372954744916631	0.0613744892395627	3.55127346708944	0.0605503636849152	0.805628173448587
FBgn0010812		0.638590420309842	3.70754618355044	4.05847351538007	0.0439502120128782	0.100123059431461	3.70754618355044	0.0993342807201785	0.752629990414063	0.254279849722001	3.70754618355044	0.642346277424299	0.42286245105418
FBgn0010905	Spn	0.737404954242087	6.17981405277021	8.58955760080563	0.00338096133451644	-0.727059709616893	6.17981405277021	8.25006562395192	0.00407505276777702	-1.20100324156	6.17981405277021	22.1308982675892	2.54677439998714e-06
FBgn0011202	dia	1.27025344300546	5.72331445408752	36.808738306312	1.30304893163119e-09	-0.143663415337225	5.72331445408752	0.47403846231121	0.491135130262534	0.091525649937094	5.72331445408752	0.194258597305673	0.659395608807798
FBgn0011206	bol	0.905830490218859	3.97303616204751	3.86108649692736	0.0494183167121091	-0.948256967748125	3.97303616204751	4.15873250522889	0.0414203887427442	-0.857237253996245	3.97303616204751	3.41478110491516	0.0646149824667439
FBgn0011207	pelo	0.641514438582806	3.9489958501627	7.30554786476454	0.00687420342703851	0.348745906887926	3.9489958501627	2.12622009965844	0.144797437217954	0.621193541263751	3.9489958501627	6.83896599760294	0.00891904504123956
FBgn0011211	blw	-0.640464969200502	7.97376264942205	7.14889453178798	0.00750102076043479	0.0890683655064216	7.97376264942205	0.139452510543379	0.708825898572569	-0.146168804431341	7.97376264942205	0.375476513813993	0.540034127747468
FBgn0011225	jar	-0.991883716121592	5.39040896089561	5.22748652556255	0.0222326378591641	0.611822727670014	5.39040896089561	2.02357798693217	0.154873836920523	-0.0717491010062018	5.39040896089561	0.0279734584331734	0.867171236739544
FBgn0011236	ken	-0.432021069335148	5.35620902804757	3.89817653131263	0.0483385462188074	-0.332318073099016	5.35620902804757	2.30200303153407	0.129207280520793	0.173624243847969	5.35620902804757	0.635284627155553	0.425423477964989
FBgn0011260	Sema2a	0.638304502277551	6.16428025446699	9.32827527157298	0.00225644636762223	0.203029836331675	6.16428025446699	0.945733987872941	0.330807556342874	-0.484783292155428	6.16428025446699	5.33974294375521	0.020844546581628
FBgn0011272	RpL13	0.463681149492485	7.83628735997069	4.54488717369745	0.0330171980149347	-0.0109379476729967	7.83628735997069	0.00253438275742468	0.959849334295871	-0.227957788180726	7.83628735997069	1.10004753063448	0.294255673555409
FBgn0011591	fng	-1.59136677105215	5.8380345574192	35.3423274456826	2.76555887418118e-09	0.215047278559447	5.8380345574192	0.682365157146123	0.408773478661817	-1.53264077207373	5.8380345574192	32.8439620708692	9.98607574123266e-09
