FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0002590	RpS5a	0.472344750402864	8.82148889007845	5.35309741212486	0.0206854920933687	0.385996619654883	8.82148889007845	3.57757625922539	0.0585645407485817	0.0778437989979671	8.82148889007845	0.145860481644284	0.702523040197158
FBgn0002638	Rcc1	0.684044578128256	4.34523294224233	8.69271629215039	0.00319484151756654	0.637759916469126	4.34523294224233	7.48437375819685	0.00622367105614321	0.702142527582448	4.34523294224233	9.1008460083663	0.00255491293539793
FBgn0002735	E(spl)mgamma-HLH	1.00176807852617	2.39404493174678	5.60001576791484	0.0179603158805296	1.39577873128588	2.39404493174678	10.7513994545207	0.00104200493774914	0.200825168544783	2.39404493174678	0.220836349394627	0.638403399710242
FBgn0002873	mud	1.03252297646519	4.17892765706507	15.3974643764146	8.71050985575723e-05	1.17803611972563	4.17892765706507	19.8822550605762	8.2361269578203e-06	1.56693188897573	4.17892765706507	34.9070420603051	3.45827807407328e-09
FBgn0002924	ncd	0.885992099439259	3.23022961928603	11.2902688630294	0.000779143972789877	1.00545722498274	3.23022961928603	14.3029497174154	0.000155620831222973	1.36900379076536	3.23022961928603	26.7677856195735	2.29430309970728e-07
FBgn0003028	ovo	5.08760736761585	5.23961914515936	32.1177902518626	1.4510249351851e-08	5.92693725899942	5.23961914515936	40.3634610767566	2.10847695730821e-10	0.875991255186946	5.23961914515936	1.27036741725424	0.259697763995089
FBgn0003041	pbl	0.637374952328469	5.28528996857303	5.52668296656	0.018728578390655	0.345342235722842	5.28528996857303	1.61690468606292	0.203523925616163	1.62684310793284	5.28528996857303	34.8094573416545	3.63602905338763e-09
FBgn0003062	Fib	0.582331565337008	6.26473871093603	5.53210794551196	0.0186705986157902	0.474071914984926	6.26473871093603	3.66368744527266	0.0556104285357444	0.732797762157006	6.26473871093603	8.71842261036142	0.0031501047336266
FBgn0003124	polo	1.29185355450807	3.72471123359924	13.1063856196905	0.00029429092481406	1.44864429495503	3.72471123359924	16.3377763646143	5.29968868795314e-05	1.95058014279344	3.72471123359924	29.0835684001333	6.93224554449987e-08
FBgn0003268	rod	1.03437919897105	3.92977727704681	15.7240442129057	7.32866399356162e-05	1.10926119322109	3.92977727704681	17.8994922067313	2.32883237896478e-05	1.25251923980008	3.92977727704681	22.8408506676667	1.75985084046147e-06
FBgn0003279	RpL4	0.406838454090985	9.64666639368279	4.25153363216236	0.0392149017556809	0.434036792350507	9.64666639368279	4.8351202295197	0.0278856963679802	0.130543829832608	9.64666639368279	0.438795976108963	0.507704159581818
FBgn0003285	rst	0.818113875544379	2.60669678488894	7.78217644868522	0.00527641915245575	-0.939149014626894	2.60669678488894	9.11727123836465	0.00253207381564137	-0.267653701178714	2.60669678488894	0.791883486838228	0.373531207434723
FBgn0003319	Sb	4.83051373998474	-0.0525440844162005	20.1622787591251	7.1142093434011e-06	2.68255604332083	-0.0525440844162005	6.45912579409976	0.0110383938025863	0.00574030319678586	-0.0525440844162005	2.36226293495179e-05	0.996122047640505
FBgn0003390	shf	1.12711163387042	4.06233118912156	16.7511953615768	4.26154083246927e-05	1.15928828121996	4.06233118912156	17.5913382927305	2.73832747070562e-05	1.4412223645963	4.06233118912156	27.0927138041779	1.93927494952863e-07
FBgn0003401	shu	2.08080150178152	1.72196257515859	22.7769379656751	1.81935904728461e-06	2.36442749042477	1.72196257515859	29.254789404028	6.34591777860631e-08	2.81507891699129	1.72196257515859	41.6357647587782	1.09963144909823e-10
FBgn0003448	sna	2.07506368986351	1.16475318123369	8.26479155271571	0.00404213019439893	1.90623694274381	1.16475318123369	6.99185866560016	0.00818812824796452	2.23674600265101	1.16475318123369	9.51962097983924	0.00203286563314939
FBgn0003475	spir	-0.63936805830204	5.54017672317954	5.63471789742909	0.0176081786084019	-0.144660012310255	5.54017672317954	0.291018862663392	0.589568357780922	-0.257299789478008	5.54017672317954	0.918449710577864	0.337882357142446
FBgn0003483	spn-E	0.968293764128964	1.85544563739666	7.09381418965712	0.00773504526604297	1.30413607835188	1.85544563739666	12.729722052281	0.00035989002552282	1.30457127073988	1.85544563739666	12.8327888148526	0.000340597723719031
FBgn0003495	spz	1.76360684384363	2.24033829734575	7.65664006621119	0.00565637472370035	1.38590686281218	2.24033829734575	4.79077736369938	0.0286125105523842	0.376801201277445	2.24033829734575	0.358751577176099	0.549200396335932
FBgn0003502	Btk	0.464522209194243	3.6296055413597	4.24970915608841	0.0392570530915514	0.636486885946171	3.6296055413597	7.87401177276159	0.00501502700319614	0.609476572170287	3.6296055413597	7.24735793205404	0.00710054106805494
FBgn0003517	sta	0.416691304523565	9.9906301071756	5.63798965557908	0.0175753484079044	0.317287961379301	9.9906301071756	3.27219634771546	0.0704632274378435	0.231432468110365	9.9906301071756	1.7426049001156	0.186809106879704
FBgn0003525	stg	1.99248983779281	2.20576540016363	33.5447186739986	6.96442207217093e-09	1.24436351999333	2.20576540016363	12.6552700124548	0.000374508503199584	1.98631490994467	2.20576540016363	32.9407900694054	9.50087685474802e-09
FBgn0003545	sub	1.19374144848748	1.5164013801347	6.76600913520045	0.00929103708305476	0.730307051613145	1.5164013801347	2.46795246773865	0.116189193956668	1.70206357303339	1.5164013801347	13.6473674034635	0.000220550332217205
FBgn0003701	thr	1.39940276351507	2.71207495914295	16.9878169355407	3.76204432046387e-05	1.6531550460351	2.71207495914295	23.4038152893006	1.31317830613052e-06	1.950259868994	2.71207495914295	32.6359603434431	1.1113932358704e-08
FBgn0003885	alphaTub84D	0.502874503806071	4.54265287916324	4.73388268478125	0.0295740517090622	0.478741830394364	4.54265287916324	4.25821649177342	0.0390609108944912	0.708295731068595	4.54265287916324	9.33996339821681	0.00224210003778758
FBgn0003888		0.863792414151314	8.67501310606932	15.7834208399188	7.10221391834441e-05	0.25461171687409	8.67501310606932	1.3876514725557	0.238802110364012	0.430379121556648	8.67501310606932	3.95748120547761	0.0466634775497117
FBgn0003935	snRNA:U5:34A	4.17397140241058	2.75189894681522	16.4221325505674	5.06898994882434e-05	3.38153776638697	2.75189894681522	11.4520319004561	0.000714158667618575	4.38392022398858	2.75189894681522	17.7901323168205	2.46659172311489e-05
FBgn0004106	Cdk1	1.46840821331922	1.77449179640741	10.4041113451282	0.0012573505653571	1.90257836346099	1.77449179640741	17.3319782056444	3.13860541937423e-05	2.29248675549505	1.77449179640741	25.007823850692	5.70981495340835e-07
FBgn0004107	Cdk2	1.16836458457623	1.84940212005413	7.09150131705414	0.00774503390339372	1.12178019932303	1.84940212005413	6.46752457650407	0.0109863456161588	1.282175225578	1.84940212005413	8.46719207954324	0.00361609203528275
FBgn0004167	kst	0.564079363729174	10.5496601947063	7.40404845851893	0.00650772563041538	0.467361186623751	10.5496601947063	5.09166829428887	0.0240410535646179	0.583632999259872	10.5496601947063	7.92189750714249	0.00488400225297954
FBgn0004170	sc	1.89706140416775	1.31984248296034	10.5327339397107	0.00117278592614156	1.08252559572557	1.31984248296034	3.43695725268896	0.0637530031648661	1.71526966267119	1.31984248296034	8.5836715301833	0.00339190757758174
FBgn0004237	Hrb87F	0.360703321588681	5.90732385278724	4.15956129003453	0.0414001258032285	0.0636348342340117	5.90732385278724	0.128604938622122	0.719882893948903	0.137238833994148	5.90732385278724	0.599468355752764	0.438780944364169
FBgn0004378	Klp61F	1.07439220334662	3.31096451245741	8.85606318766873	0.0029211691916825	1.1662697924199	3.31096451245741	10.3349264357674	0.00130536326828184	1.54616319265264	3.31096451245741	18.0521237007054	2.14938752896677e-05
FBgn0004584	Rrp1	0.918268999946213	4.29885686743582	14.0311325486364	0.000179808824731456	0.790394481750238	4.29885686743582	10.3263158034753	0.00131146729503997	0.921616239414953	4.29885686743582	14.0475371979244	0.000178247107773138
FBgn0004595	pros	-0.970938915831471	4.37882404805713	10.6985739212995	0.00107218148960585	-0.83062446982587	4.37882404805713	7.81939503333559	0.00516884948499723	0.237659949100238	4.37882404805713	0.658791155128087	0.416987035599932
FBgn0004607	zfh2	-0.45919273231399	8.95243785890427	4.23938848895602	0.0394963906154058	-0.459411519932044	8.95243785890427	4.24168420423024	0.0394430206445285	-1.2113426872664	8.95243785890427	28.7617296125181	8.18526708894006e-08
FBgn0004867	RpS2	0.498846368040784	9.03002140162758	5.03391064062436	0.024855714195425	0.449750366555391	9.03002140162758	4.09356135398247	0.0430468495631179	0.366297825759941	9.03002140162758	2.71896354589609	0.0991623862521703
FBgn0004872	piwi	1.62507240632834	3.47656622458208	25.3778988112726	4.71286771631893e-07	-0.261429249898743	3.47656622458208	0.65020269666303	0.420040219535675	-0.25988314829395	3.47656622458208	0.644059332173583	0.422244665454758
FBgn0004876	cdi	-0.655503844397372	6.57581390072581	6.01781659019677	0.0141621571660024	-0.0349650665622532	6.57581390072581	0.0172853579363164	0.895400517689447	-0.730472786840829	6.57581390072581	7.44339289626658	0.00636697465740007
FBgn0004914	Hnf4	-0.427937738517885	5.75395225027697	4.0129411027798	0.0451523212790258	-0.11600182765771	5.75395225027697	0.295634445898045	0.586632263960833	-0.506892588083203	5.75395225027697	5.60493866724033	0.0179099219004883
FBgn0005655	PCNA	0.868015954544319	3.771615440512	12.5766220465448	0.000390602085408285	0.974019484953352	3.771615440512	15.651271078627	7.61613749843957e-05	1.46835874760532	3.771615440512	35.5994032369557	2.42361776797283e-09
FBgn0005696	PolA2	1.02810472410148	1.70893335785639	5.36277301916428	0.0205710385255921	0.539295239062982	1.70893335785639	1.44142161140658	0.229909431313904	0.999513453780646	1.70893335785639	5.02094429750188	0.0250425085808857
FBgn0010039	GstD3	0.81376145706843	1.8360530804865	5.08992487873552	0.0240652340880389	0.216571135916896	1.8360530804865	0.346061264330048	0.556351266142373	0.215502532524034	1.8360530804865	0.340814626366767	0.559359381171378
FBgn0010053	Jheh1	0.633806711638322	3.80784040906398	7.38967837544215	0.00655992175995126	0.651544354069655	3.80784040906398	7.71771927087631	0.00546814327170072	-0.622102009781926	3.80784040906398	6.69114679178317	0.00968928569257307
FBgn0010078	RpL23	0.457759998109644	8.44115908396854	5.71355935754491	0.0168343730272154	0.426068845379142	8.44115908396854	4.94821421612031	0.0261176328715007	0.0193320483641525	8.44115908396854	0.0102156132557525	0.919493053353276
FBgn0010097	gammaTub37C	2.20674277253379	0.260151158161571	5.56162024920869	0.018358415849333	1.45378781977971	0.260151158161571	2.34340356439004	0.125814394593968	3.80883402066247	0.260151158161571	15.7672289071476	7.16325928143963e-05
FBgn0010173	RPA1	0.524602050679523	4.25298972260385	5.00144451818143	0.025326172898706	0.350453796331389	4.25298972260385	2.2079621521373	0.137299935110198	0.981059821722505	4.25298972260385	17.3696384636659	3.07702245897213e-05
FBgn0010226	GstS1	0.829376138204137	3.26411184597789	10.7722526689135	0.00103033034777012	0.752701548131756	3.26411184597789	8.75896955000312	0.00308083069343507	0.289555087072975	3.26411184597789	1.27866255044847	0.258147859566382
FBgn0010228	HmgZ	0.547940228877013	5.26739646925914	5.79253657515165	0.0160943504174564	0.0496771594424113	5.26739646925914	0.0472989090190268	0.827831857735174	0.5819608782789	5.26739646925914	6.51685187775866	0.0106856990205283
FBgn0010786	Hmbs	0.609728039749037	3.41279752341835	4.43195179252083	0.0352721508500585	0.690466703229812	3.41279752341835	5.64497150470861	0.0175055006687043	0.603006755574711	3.41279752341835	4.29974234853795	0.0381181474841551
FBgn0011202	dia	0.618693531572196	5.87292569736077	9.8874181636672	0.00166412695432357	0.316446239353948	5.87292569736077	2.57931275597802	0.108268659570598	-0.133424471333332	5.87292569736077	0.457117740633342	0.498974090530261
FBgn0011260	Sema2a	0.458122914563998	6.31703851508161	6.81492741839295	0.00903989778401432	0.245335754742575	6.31703851508161	1.94672154281077	0.162940574187111	0.209634332544665	6.31703851508161	1.42262115053492	0.232972455950408
FBgn0011272	RpL13	0.460910221039072	8.40370766894705	6.22460661914036	0.0125986895934722	0.390245428464595	8.40370766894705	4.46265251991946	0.0346436616082421	0.130951897773647	8.40370766894705	0.503660402984053	0.47789617320681
FBgn0011638	La	0.601648209896846	5.85121269969124	5.16128238640276	0.0230958381492774	0.464966628884479	5.85121269969124	3.08077580569956	0.0792227286091449	0.896213022058902	5.85121269969124	11.3545377586756	0.000752638510905203
FBgn0011692	pav	1.50253628800489	3.34725749388286	26.7742562589527	2.28663351823298e-07	1.49401599963024	3.34725749388286	26.2056136177599	3.06928994023238e-07	2.06960255236948	3.34725749388286	49.9678621522216	1.56284868890953e-12
FBgn0011703	RnrL	0.704164474505956	4.59711589638071	5.6017999543389	0.0179420349030258	0.593181882328761	4.59711589638071	3.96147189092195	0.0465529808289721	1.26042000325011	4.59711589638071	17.6616434624436	2.63894823591836e-05
FBgn0011774	Irbp	0.737104981042542	3.01553392166451	7.86924034534811	0.00502827726360054	0.635927774121256	3.01553392166451	5.72915750831388	0.0166854856122655	0.675434060527271	3.01553392166451	6.51761703871609	0.0106811024733966
FBgn0011848	tRNA:Glu-TTC-1-6	1.389311463364	2.68017957399625	8.61220834033209	0.00333917195906696	1.65571885933607	2.68017957399625	12.0584869710194	0.000515571198979969	1.08559322518603	2.68017957399625	5.27815852733902	0.0215945754700316
FBgn0011984	tRNA:Ser-AGA-2-4	2.70479054654504	1.34318397996618	8.0759930922345	0.00448555181638768	2.39974360661729	1.34318397996618	6.44742842821937	0.01111130555198	1.65939663774577	1.34318397996618	3.18560048376286	0.0742896976858867
FBgn0011987	tRNA:SeC-TCA-1-1	1.83362354725875	1.80998236668995	10.4846624021729	0.00120369610609552	1.42560043223846	1.80998236668995	6.38481574594562	0.0115100709003588	0.124800935212322	1.80998236668995	0.048844644432247	0.825086013001002
FBgn0012037	Ance	1.07296607909475	5.20189854705565	4.52811877591651	0.0333422508418119	0.726331740408048	5.20189854705565	2.09524702456202	0.147757828309633	0.6969460992167	5.20189854705565	1.93156195335496	0.164587660615389
FBgn0013269	Fkbp39	0.485390796358832	6.5302850589083	4.19390999229195	0.0405694260229691	0.493135642035572	6.5302850589083	4.31842099143525	0.0377018915933508	1.07432337182169	6.5302850589083	20.2240055525452	6.88830956916724e-06
FBgn0013325	RpL11	0.487336004428342	8.1882476421804	4.73269743199548	0.0295944370802681	0.33562285655751	8.1882476421804	2.24804796697761	0.133783069829885	0.0563083870238363	8.1882476421804	0.0633853976593262	0.801223045981702
FBgn0013708	mt:tRNA:Val-TAC	1.93844221181155	3.53446713672732	9.9342539126118	0.00162231177943987	1.76871115892185	3.53446713672732	8.34150527750841	0.00387494794663059	1.30727587582127	3.53446713672732	4.65675630351343	0.030931573492368
FBgn0013765	cnn	0.508746758143252	5.52403590425488	5.46409868067589	0.019411063291371	0.213898989920235	5.52403590425488	0.960124643482729	0.32715547595407	1.10001151204263	5.52403590425488	25.2007639289712	5.16617299780783e-07
FBgn0014026	RpL7A	0.376548564255151	9.25490657182333	4.89623660882006	0.0269152907041485	0.37672136172276	9.25490657182333	4.89761039738045	0.0268938857211688	0.19344035610415	9.25490657182333	1.2938346343048	0.255342477219009
FBgn0014135	bnl	-1.01524133393769	3.53709878001585	4.83491185482951	0.0278890664904243	0.233764031048604	3.53709878001585	0.264148936422558	0.607284000757358	-0.212711520372706	3.53709878001585	0.21785446678507	0.640679592270569
FBgn0014857	His3.3A	0.459253591006785	5.03078047878118	4.72943085820511	0.0296506952592053	0.3667747021645	5.03078047878118	2.99416169361219	0.0835651521143138	0.749602349404586	5.03078047878118	12.5249397198476	0.000401555853644208
FBgn0014861	Mcm2	0.649538596850997	3.7109464343529	4.75444888431217	0.0292226493710255	0.581476502834261	3.7109464343529	3.76817680300073	0.0522365414963413	1.13494774052596	3.7109464343529	14.3524949311947	0.000151578697844487
FBgn0015393		0.663066792045033	4.21432765644518	4.42424590968186	0.0354317662523038	0.519069813180552	4.21432765644518	2.70023207263172	0.100333640841124	1.1044519470542	4.21432765644518	12.1284720117168	0.000496577908063953
FBgn0015546	spel1	0.863089856649109	3.52483777631361	9.81542386171509	0.00173054388350646	0.91484020469257	3.52483777631361	10.8854864575928	0.000969207216470336	0.969898635579877	3.52483777631361	12.2911027043456	0.000455122753381251
FBgn0015625	CycB3	0.692915085546333	2.52664140216026	6.11749803234215	0.0133850118363177	0.582140446423676	2.52664140216026	4.20387871681946	0.0403316299912241	0.896792262146477	2.52664140216026	10.174017652326	0.00142433565174746
FBgn0015714	Cyp6a17	1.24043713985981	2.51431306971842	10.5513146434219	0.00116105477503262	1.34994895780333	2.51431306971842	12.3276589502422	0.000446295763783945	-2.46204802637211	2.51431306971842	30.3474072281513	3.61189438231041e-08
FBgn0015774	NetB	1.32756922355317	1.12490599269025	4.11390932299658	0.0425319414027904	0.0928564893221333	1.12490599269025	0.0195773709356928	0.888723863842742	0.629642060312122	1.12490599269025	0.923021276517632	0.336682932205135
FBgn0015925	csul	0.448725378878656	3.70609902465968	3.84879006010237	0.0497818905293691	0.242552487836151	3.70609902465968	1.1016810416828	0.293897481728435	0.692813669428373	3.70609902465968	9.10726295637513	0.00254596544823448
FBgn0015929	dpa	0.853649664448236	4.06287414687053	8.50919310844465	0.0035335671415931	0.855203393023235	4.06287414687053	8.48596473323082	0.00357896742819841	1.24776589529873	4.06287414687053	17.9601881674708	2.25573782845655e-05
FBgn0016075	vkg	1.9145803508672	0.818888667251368	8.05172143464318	0.00454604370997505	0.94844687776932	0.818888667251368	1.96375135676266	0.161112685226632	-0.494086545332781	0.818888667251368	0.495958912872831	0.481281142881606
FBgn0016693	Past1	-0.444929075396942	6.98645330258733	7.27728111851846	0.00698321541587563	-0.419942020113784	6.98645330258733	6.46294265843253	0.0110147089817584	-0.343193932881431	6.98645330258733	4.32924689586549	0.037462817784449
FBgn0017577	Mcm5	0.869821751137846	3.08401168212679	7.64878691311038	0.00568105108664054	0.988991243101584	3.08401168212679	9.7806947513207	0.00176353666176031	1.55557469858726	3.08401168212679	24.1238010926118	9.0336827136643e-07
FBgn0020386	Pdk1	0.659078923512276	7.18334881062097	8.62454098679027	0.00331664003607264	0.553801972820819	7.18334881062097	6.09261333442456	0.0135748159283809	0.445225814970069	7.18334881062097	3.94772919073835	0.0469346628303809
FBgn0020633	Mcm7	0.909453623868941	3.78986752341698	8.71244950764998	0.00316044264486571	0.856025933193965	3.78986752341698	7.67178126810934	0.00560910578409646	1.20307704311036	3.78986752341698	15.0906671641837	0.000102468639241455
FBgn0021944	Coprox	0.546723381653496	3.88214132990713	3.98737348372923	0.0458424715914566	0.582771968156885	3.88214132990713	4.49104613144183	0.0340728210710652	0.688163972872277	3.88214132990713	6.28527148450605	0.0121745427353899
FBgn0022382	Pka-R2	-1.2932806625984	3.62909829664512	5.40490386978553	0.0200802544488085	0.0142306948830767	3.62909829664512	0.000680496763854066	0.979188478124932	-0.530034315985683	3.62909829664512	0.934249354239663	0.333761161943731
FBgn0022702	Cht2	1.09463649768334	1.98670110216198	4.58229730907113	0.0323038778801801	1.63923956399414	1.98670110216198	10.1336758230249	0.00145584791341361	1.82871051044896	1.98670110216198	12.6052504749259	0.000384664691574688
FBgn0022772		0.853782940477253	2.72684883949439	6.89054989061191	0.00866526081213707	0.886076502169158	2.72684883949439	7.33570183484129	0.00675982806842663	1.30116563937386	2.72684883949439	15.8317402641325	6.92313740215993e-05
FBgn0022960	vimar	0.508048363722528	4.57984818932382	6.04305704022061	0.0139610886217987	0.408524349522962	4.57984818932382	3.86553654703125	0.0492874323327366	0.1485869272215	4.57984818932382	0.511243666169072	0.474600977578478
FBgn0023129	aay	1.07542639782362	1.96854444973857	3.86121716047209	0.049414468423851	-0.950672577635796	1.96854444973857	2.86251346799983	0.090665726290574	0.428857046173177	1.96854444973857	0.614288494401684	0.433177670235897
FBgn0023395	Chd3	1.0855986024568	2.29100797016872	7.71960761570523	0.00546242672353163	0.77581360765997	2.29100797016872	3.88466096527935	0.04872910003999	1.08570028990879	2.29100797016872	7.63950088959148	0.00571037157317962
FBgn0023407	B4	0.462843066023475	6.84942887699923	3.93871490597162	0.0471868114293282	0.243183999696988	6.84942887699923	1.0875071195573	0.29702421130061	-0.0912630337334798	6.84942887699923	0.153205616458933	0.695490587555566
FBgn0023513	CG14803	0.631711359643551	2.8860842889762	4.59260825751515	0.0321101148481085	0.656653522688076	2.8860842889762	4.88991246823272	0.0270140557586223	0.990278950632503	2.8860842889762	11.2301812006059	0.000804777871442432
FBgn0023522	CG11596	0.574011918280948	2.8974286919459	4.17133634194014	0.0411133600307184	0.219190165603575	2.8974286919459	0.59175355123258	0.441741831337481	0.623606730881124	2.8974286919459	4.88197246926759	0.0271385897330119
FBgn0023534	CG17778	0.848290643567654	5.31505771690485	12.5834261719834	0.000389182621479055	0.14413916580857	5.31505771690485	0.362953672204872	0.546870400138136	0.45983475317827	5.31505771690485	3.70625775763465	0.0542088010772096
FBgn0023537	CG17896	0.677699952157737	6.64706187500492	10.6364033073664	0.00110883112278435	0.769694225693773	6.64706187500492	13.6595862399789	0.000219119778219883	0.889361501473346	6.64706187500492	18.197188620869	1.99172624027775e-05
FBgn0024179	wit	-0.690875065796345	2.77885049928503	5.55683647943069	0.0184086503545471	0.0282557998972535	2.77885049928503	0.00951970973313188	0.92227454155236	0.364556325989036	2.77885049928503	1.61245465055557	0.204147096885394
FBgn0024227	aurB	0.826476847767218	1.80274018500702	3.94004459387901	0.0471495276069103	0.968796374648391	1.80274018500702	5.34746801402556	0.0207523857204815	1.4438248115228	1.80274018500702	11.9840835318843	0.000536568739577971
FBgn0024332		0.828964564550592	3.67972044200841	6.80979713027891	0.00906590641202633	0.81894657883159	3.67972044200841	6.59091067177098	0.0102500725144885	1.22720115108504	3.67972044200841	14.7432533331238	0.000123187537621954
FBgn0024558	Dph5	0.612713055923533	3.82407983922194	4.60450995031581	0.0318879657755596	0.599127271727911	3.82407983922194	4.3606605614939	0.0367780416453812	0.844197975135724	3.82407983922194	8.65917895573347	0.0032541789222681
FBgn0024833	AP-1mu	0.453536240333485	4.12303089348625	4.14660739056736	0.0417180295624378	0.575093427220761	4.12303089348625	6.60141790580713	0.0101897590120745	0.534382646376158	4.12303089348625	5.71904608213334	0.0167818455613614
FBgn0024920	Ts	1.04158664814348	1.88211821248399	7.01890920527036	0.00806533494173424	1.09038341786433	1.88211821248399	7.57900185327212	0.00590521303713018	1.47539062912713	1.88211821248399	13.9311876262442	0.000189625879281181
FBgn0025815	Mcm6	0.793371268432381	4.4965842358742	6.9621434563921	0.00832522378553892	1.04447760926922	4.4965842358742	11.9386560479728	0.000549811268654044	1.31130163555735	4.4965842358742	18.7025992717575	1.52774090785894e-05
